Object: Spectator System | Key: EveryFrameUpdate
Object: Lasso (5) | Key: SetPickupableFalse
Object: Lasso (5) | Key: DelayedPickupCheck
Object: Lasso (5) | Key: OnHitLocationChanged
Object: Lasso (5) | Key: EveryFrameUpdate
Object: Lasso (5) | Key: InfrequentUpdate
Object: Lasso (5) | Key: ResetLassoProjectile
Object: Lasso (5) | Key: _onPickupUseDown
Object: Lasso (5) | Key: _onPickup
Object: Lasso (5) | Key: _onDrop
Object: Lasso (14) | Key: OnAddedToPool
Object: Lasso (14) | Key: OnRemovedFromPool
Object: Lasso (14) | Key: SetPickupableTrue
Object: Lasso (14) | Key: SetPickupableFalse
Object: Lasso (14) | Key: DelayedPickupCheck
Object: Lasso (14) | Key: OnHitLocationChanged
Object: Lasso (14) | Key: EveryFrameUpdate
Object: Lasso (14) | Key: InfrequentUpdate
Object: Lasso (14) | Key: ResetLassoProjectile
Object: Lasso (14) | Key: _onPickupUseDown
Object: Lasso (14) | Key: _onPickup
Object: Lasso (14) | Key: _onDrop
Object: Lasso (24) | Key: OnAddedToPool
Object: Lasso (24) | Key: OnRemovedFromPool
Object: Lasso (24) | Key: SetPickupableTrue
Object: Lasso (24) | Key: SetPickupableFalse
Object: Lasso (24) | Key: DelayedPickupCheck
Object: Lasso (24) | Key: OnHitLocationChanged
Object: Lasso (24) | Key: EveryFrameUpdate
Object: Lasso (24) | Key: InfrequentUpdate
Object: Lasso (24) | Key: ResetLassoProjectile
Object: Lasso (24) | Key: _onPickupUseDown
Object: Lasso (24) | Key: _onPickup
Object: Lasso (24) | Key: _onDrop
Object: Lasso (17) | Key: OnAddedToPool
Object: Lasso (17) | Key: OnRemovedFromPool
Object: Lasso (17) | Key: SetPickupableTrue
Object: Lasso (17) | Key: SetPickupableFalse
Object: Lasso (17) | Key: DelayedPickupCheck
Object: Lasso (17) | Key: OnHitLocationChanged
Object: Lasso (17) | Key: EveryFrameUpdate
Object: Lasso (17) | Key: InfrequentUpdate
Object: Lasso (17) | Key: ResetLassoProjectile
Object: Lasso (17) | Key: _onPickupUseDown
Object: Lasso (17) | Key: _onPickup
Object: Lasso (17) | Key: _onDrop
Object: Lasso (1) | Key: OnAddedToPool
Object: Lasso (1) | Key: OnRemovedFromPool
Object: Lasso (1) | Key: SetPickupableTrue
Object: Lasso (1) | Key: SetPickupableFalse
Object: Lasso (1) | Key: DelayedPickupCheck
Object: Lasso (1) | Key: OnHitLocationChanged
Object: Lasso (1) | Key: EveryFrameUpdate
Object: Lasso (1) | Key: InfrequentUpdate
Object: Lasso (1) | Key: ResetLassoProjectile
Object: Lasso (1) | Key: _onPickupUseDown
Object: Lasso (1) | Key: _onPickup
Object: Lasso (1) | Key: _onDrop
Object: Lasso (13) | Key: OnAddedToPool
Object: Lasso (13) | Key: OnRemovedFromPool
Object: Lasso (13) | Key: SetPickupableTrue
Object: Lasso (13) | Key: SetPickupableFalse
Object: Lasso (13) | Key: DelayedPickupCheck
Object: Lasso (13) | Key: OnHitLocationChanged
Object: Lasso (13) | Key: EveryFrameUpdate
Object: Lasso (13) | Key: InfrequentUpdate
Object: Lasso (13) | Key: ResetLassoProjectile
Object: Lasso (13) | Key: _onPickupUseDown
Object: Lasso (13) | Key: _onPickup
Object: Lasso (13) | Key: _onDrop
Object: Lasso (23) | Key: OnAddedToPool
Object: Lasso (23) | Key: OnRemovedFromPool
Object: Lasso (23) | Key: SetPickupableTrue
Object: Lasso (23) | Key: SetPickupableFalse
Object: Lasso (23) | Key: DelayedPickupCheck
Object: Lasso (23) | Key: OnHitLocationChanged
Object: Lasso (23) | Key: EveryFrameUpdate
Object: Lasso (23) | Key: InfrequentUpdate
Object: Lasso (23) | Key: ResetLassoProjectile
Object: Lasso (23) | Key: _onPickupUseDown
Object: Lasso (23) | Key: _onPickup
Object: Lasso (23) | Key: _onDrop
Object: Lasso (6) | Key: OnAddedToPool
Object: Lasso (6) | Key: OnRemovedFromPool
Object: Lasso (6) | Key: SetPickupableTrue
Object: Lasso (6) | Key: SetPickupableFalse
Object: Lasso (6) | Key: DelayedPickupCheck
Object: Lasso (6) | Key: OnHitLocationChanged
Object: Lasso (6) | Key: EveryFrameUpdate
Object: Lasso (6) | Key: InfrequentUpdate
Object: Lasso (6) | Key: ResetLassoProjectile
Object: Lasso (6) | Key: _onPickupUseDown
Object: Lasso (6) | Key: _onPickup
Object: Lasso (6) | Key: _onDrop
Object: Lasso (18) | Key: OnAddedToPool
Object: Lasso (18) | Key: OnRemovedFromPool
Object: Lasso (18) | Key: SetPickupableTrue
Object: Lasso (18) | Key: SetPickupableFalse
Object: Lasso (18) | Key: DelayedPickupCheck
Object: Lasso (18) | Key: OnHitLocationChanged
Object: Lasso (18) | Key: EveryFrameUpdate
Object: Lasso (18) | Key: InfrequentUpdate
Object: Lasso (18) | Key: ResetLassoProjectile
Object: Lasso (18) | Key: _onPickupUseDown
Object: Lasso (18) | Key: _onPickup
Object: Lasso (18) | Key: _onDrop
Object: Lasso | Key: OnAddedToPool
Object: Lasso | Key: OnRemovedFromPool
Object: Lasso | Key: SetPickupableTrue
Object: Lasso | Key: SetPickupableFalse
Object: Lasso | Key: DelayedPickupCheck
Object: Lasso | Key: OnHitLocationChanged
Object: Lasso | Key: EveryFrameUpdate
Object: Lasso | Key: InfrequentUpdate
Object: Lasso | Key: ResetLassoProjectile
Object: Lasso | Key: _onPickupUseDown
Object: Lasso | Key: _onPickup
Object: Lasso | Key: _onDrop
Object: Lasso (19) | Key: OnAddedToPool
Object: Lasso (19) | Key: OnRemovedFromPool
Object: Lasso (19) | Key: SetPickupableTrue
Object: Lasso (19) | Key: SetPickupableFalse
Object: Lasso (19) | Key: DelayedPickupCheck
Object: Lasso (19) | Key: OnHitLocationChanged
Object: Lasso (19) | Key: EveryFrameUpdate
Object: Lasso (19) | Key: InfrequentUpdate
Object: Lasso (19) | Key: ResetLassoProjectile
Object: Lasso (19) | Key: _onPickupUseDown
Object: Lasso (19) | Key: _onPickup
Object: Lasso (19) | Key: _onDrop
Object: Lasso (2) | Key: OnAddedToPool
Object: Lasso (2) | Key: OnRemovedFromPool
Object: Lasso (2) | Key: SetPickupableTrue
Object: Lasso (2) | Key: SetPickupableFalse
Object: Lasso (2) | Key: DelayedPickupCheck
Object: Lasso (2) | Key: OnHitLocationChanged
Object: Lasso (2) | Key: EveryFrameUpdate
Object: Lasso (2) | Key: InfrequentUpdate
Object: Lasso (2) | Key: ResetLassoProjectile
Object: Lasso (2) | Key: _onPickupUseDown
Object: Lasso (2) | Key: _onPickup
Object: Lasso (2) | Key: _onDrop
Object: Lasso (28) | Key: OnAddedToPool
Object: Lasso (28) | Key: OnRemovedFromPool
Object: Lasso (28) | Key: SetPickupableTrue
Object: Lasso (28) | Key: SetPickupableFalse
Object: Lasso (28) | Key: DelayedPickupCheck
Object: Lasso (28) | Key: OnHitLocationChanged
Object: Lasso (28) | Key: EveryFrameUpdate
Object: Lasso (28) | Key: InfrequentUpdate
Object: Lasso (28) | Key: ResetLassoProjectile
Object: Lasso (28) | Key: _onPickupUseDown
Object: Lasso (28) | Key: _onPickup
Object: Lasso (28) | Key: _onDrop
Object: Lasso (4) | Key: OnAddedToPool
Object: Lasso (4) | Key: OnRemovedFromPool
Object: Lasso (4) | Key: SetPickupableTrue
Object: Lasso (4) | Key: SetPickupableFalse
Object: Lasso (4) | Key: DelayedPickupCheck
Object: Lasso (4) | Key: OnHitLocationChanged
Object: Lasso (4) | Key: EveryFrameUpdate
Object: Lasso (4) | Key: InfrequentUpdate
Object: Lasso (4) | Key: ResetLassoProjectile
Object: Lasso (4) | Key: _onPickupUseDown
Object: Lasso (4) | Key: _onPickup
Object: Lasso (4) | Key: _onDrop
Object: Lasso (29) | Key: OnAddedToPool
Object: Lasso (29) | Key: OnRemovedFromPool
Object: Lasso (29) | Key: SetPickupableTrue
Object: Lasso (29) | Key: SetPickupableFalse
Object: Lasso (29) | Key: DelayedPickupCheck
Object: Lasso (29) | Key: OnHitLocationChanged
Object: Lasso (29) | Key: EveryFrameUpdate
Object: Lasso (29) | Key: InfrequentUpdate
Object: Lasso (29) | Key: ResetLassoProjectile
Object: Lasso (29) | Key: _onPickupUseDown
Object: Lasso (29) | Key: _onPickup
Object: Lasso (29) | Key: _onDrop
Object: Lasso (26) | Key: OnAddedToPool
Object: Lasso (26) | Key: OnRemovedFromPool
Object: Lasso (26) | Key: SetPickupableTrue
Object: Lasso (26) | Key: SetPickupableFalse
Object: Lasso (26) | Key: DelayedPickupCheck
Object: Lasso (26) | Key: OnHitLocationChanged
Object: Lasso (26) | Key: EveryFrameUpdate
Object: Lasso (26) | Key: InfrequentUpdate
Object: Lasso (26) | Key: ResetLassoProjectile
Object: Lasso (26) | Key: _onPickupUseDown
Object: Lasso (26) | Key: _onPickup
Object: Lasso (26) | Key: _onDrop
Object: Lasso (27) | Key: OnAddedToPool
Object: Lasso (27) | Key: OnRemovedFromPool
Object: Lasso (27) | Key: SetPickupableTrue
Object: Lasso (27) | Key: SetPickupableFalse
Object: Lasso (27) | Key: DelayedPickupCheck
Object: Lasso (27) | Key: OnHitLocationChanged
Object: Lasso (27) | Key: EveryFrameUpdate
Object: Lasso (27) | Key: InfrequentUpdate
Object: Lasso (27) | Key: ResetLassoProjectile
Object: Lasso (27) | Key: _onPickupUseDown
Object: Lasso (27) | Key: _onPickup
Object: Lasso (27) | Key: _onDrop
Object: AvatarPedestal | Key: _interact
Object: SNG_JoinTrigger | Key: MoveBackToStartPos
Object: SNG_JoinTrigger | Key: _onDeserialization
Object: SNG_JoinTrigger | Key: _onPlayerTriggerEnter
Object: SNG_JoinTrigger | Key: _onPlayerTriggerExit
Object: SNG_JoinTrigger | Key: __0_PlayerIsInList
Object: SNG_JoinTrigger | Key: _onPlayerLeft
Object: SNG_JoinTrigger | Key: _onEnable
Object: SNG_JoinTrigger | Key: __0_SetupEnabled
Object: GameLengthSlider | Key: SliderUpdate
Object: GameLengthSlider | Key: _start
Object: GoldSlider | Key: SliderUpdate
Object: GoldSlider | Key: _start
Object: UISounds | Key: DefaultClickSound
Object: UISounds | Key: StartClickSound
Object: UISounds | Key: JoinClickSound
Object: UISounds | Key: LeaveClickSound
Object: UISounds | Key: HitPlayerSound
Object: UISounds | Key: KilledPlayerSound
Object: UISounds | Key: PlayerGotHitSound
Object: UISounds | Key: EnterRandomizedTriggerSound
Object: UISounds | Key: ExitRandomizedTriggerSound
Object: SyncedPoolPickup | Key: get_IsInPool
Object: SyncedPoolPickup | Key: get_IsInSlot
Object: SyncedPoolPickup | Key: get_AssignedSlot
Object: SyncedPoolPickup | Key: EnsureIsAtSpawnSpot
Object: SyncedPoolPickup | Key: ResetPoolPickup
Object: SyncedPoolPickup | Key: _onVarChange_isInPool
Object: SyncedPoolPickup | Key: _onVarChange_isInSlot
Object: SyncedPoolPickup | Key: _onVarChange_assignedSlot
Object: SyncedPoolPickup | Key: __0_SetIsInPool
Object: SyncedPoolPickup | Key: __0_SetIsInSlot
Object: SyncedPoolPickup | Key: __0_SetAssignedSlot
Object: SyncedPoolPickup | Key: get_IsInPool
Object: SyncedPoolPickup | Key: get_IsInSlot
Object: SyncedPoolPickup | Key: get_AssignedSlot
Object: SyncedPoolPickup | Key: EnsureIsAtSpawnSpot
Object: SyncedPoolPickup | Key: ResetPoolPickup
Object: SyncedPoolPickup | Key: _onVarChange_isInPool
Object: SyncedPoolPickup | Key: _onVarChange_isInSlot
Object: SyncedPoolPickup | Key: _onVarChange_assignedSlot
Object: SyncedPoolPickup | Key: __0_SetIsInPool
Object: SyncedPoolPickup | Key: __0_SetIsInSlot
Object: SyncedPoolPickup | Key: __0_SetAssignedSlot
Object: SyncedPoolPickup | Key: get_IsInPool
Object: SyncedPoolPickup | Key: get_IsInSlot
Object: SyncedPoolPickup | Key: get_AssignedSlot
Object: SyncedPoolPickup | Key: EnsureIsAtSpawnSpot
Object: SyncedPoolPickup | Key: ResetPoolPickup
Object: SyncedPoolPickup | Key: _onVarChange_isInPool
Object: SyncedPoolPickup | Key: _onVarChange_isInSlot
Object: SyncedPoolPickup | Key: _onVarChange_assignedSlot
Object: SyncedPoolPickup | Key: __0_SetIsInPool
Object: SyncedPoolPickup | Key: __0_SetIsInSlot
Object: SyncedPoolPickup | Key: __0_SetAssignedSlot
Object: SyncedPoolPickup | Key: get_IsInPool
Object: SyncedPoolPickup | Key: get_IsInSlot
Object: SyncedPoolPickup | Key: get_AssignedSlot
Object: SyncedPoolPickup | Key: EnsureIsAtSpawnSpot
Object: SyncedPoolPickup | Key: ResetPoolPickup
Object: SyncedPoolPickup | Key: _onVarChange_isInPool
Object: SyncedPoolPickup | Key: _onVarChange_isInSlot
Object: SyncedPoolPickup | Key: _onVarChange_assignedSlot
Object: SyncedPoolPickup | Key: __0_SetIsInPool
Object: SyncedPoolPickup | Key: __0_SetIsInSlot
Object: SyncedPoolPickup | Key: __0_SetAssignedSlot
Object: SyncedPoolPickup | Key: get_IsInPool
Object: SyncedPoolPickup | Key: get_IsInSlot
Object: SyncedPoolPickup | Key: get_AssignedSlot
Object: SyncedPoolPickup | Key: EnsureIsAtSpawnSpot
Object: SyncedPoolPickup | Key: ResetPoolPickup
Object: SyncedPoolPickup | Key: _onVarChange_isInPool
Object: SyncedPoolPickup | Key: _onVarChange_isInSlot
Object: SyncedPoolPickup | Key: _onVarChange_assignedSlot
Object: SyncedPoolPickup | Key: __0_SetIsInPool
Object: SyncedPoolPickup | Key: __0_SetIsInSlot
Object: SyncedPoolPickup | Key: __0_SetAssignedSlot
Object: SyncedPoolPickup | Key: get_IsInPool
Object: SyncedPoolPickup | Key: get_IsInSlot
Object: SyncedPoolPickup | Key: get_AssignedSlot
Object: SyncedPoolPickup | Key: EnsureIsAtSpawnSpot
Object: SyncedPoolPickup | Key: ResetPoolPickup
Object: SyncedPoolPickup | Key: _onVarChange_isInPool
Object: SyncedPoolPickup | Key: _onVarChange_isInSlot
Object: SyncedPoolPickup | Key: _onVarChange_assignedSlot
Object: SyncedPoolPickup | Key: __0_SetIsInPool
Object: SyncedPoolPickup | Key: __0_SetIsInSlot
Object: SyncedPoolPickup | Key: __0_SetAssignedSlot
Object: SyncedPoolPickup | Key: get_IsInPool
Object: SyncedPoolPickup | Key: get_IsInSlot
Object: SyncedPoolPickup | Key: get_AssignedSlot
Object: SyncedPoolPickup | Key: EnsureIsAtSpawnSpot
Object: SyncedPoolPickup | Key: ResetPoolPickup
Object: SyncedPoolPickup | Key: _onVarChange_isInPool
Object: SyncedPoolPickup | Key: _onVarChange_isInSlot
Object: SyncedPoolPickup | Key: _onVarChange_assignedSlot
Object: SyncedPoolPickup | Key: __0_SetIsInPool
Object: SyncedPoolPickup | Key: __0_SetIsInSlot
Object: SyncedPoolPickup | Key: __0_SetAssignedSlot
Object: SyncedPoolPickup | Key: get_IsInPool
Object: SyncedPoolPickup | Key: get_IsInSlot
Object: SyncedPoolPickup | Key: get_AssignedSlot
Object: SyncedPoolPickup | Key: EnsureIsAtSpawnSpot
Object: SyncedPoolPickup | Key: ResetPoolPickup
Object: SyncedPoolPickup | Key: _onVarChange_isInPool
Object: SyncedPoolPickup | Key: _onVarChange_isInSlot
Object: SyncedPoolPickup | Key: _onVarChange_assignedSlot
Object: SyncedPoolPickup | Key: __0_SetIsInPool
Object: SyncedPoolPickup | Key: __0_SetIsInSlot
Object: SyncedPoolPickup | Key: __0_SetAssignedSlot
Object: SyncedPoolPickup | Key: get_IsInPool
Object: SyncedPoolPickup | Key: get_IsInSlot
Object: SyncedPoolPickup | Key: get_AssignedSlot
Object: SyncedPoolPickup | Key: EnsureIsAtSpawnSpot
Object: SyncedPoolPickup | Key: ResetPoolPickup
Object: SyncedPoolPickup | Key: _onVarChange_isInPool
Object: SyncedPoolPickup | Key: _onVarChange_isInSlot
Object: SyncedPoolPickup | Key: _onVarChange_assignedSlot
Object: SyncedPoolPickup | Key: __0_SetIsInPool
Object: SyncedPoolPickup | Key: __0_SetIsInSlot
Object: SyncedPoolPickup | Key: __0_SetAssignedSlot
Object: SyncedPoolPickup | Key: get_IsInPool
Object: SyncedPoolPickup | Key: get_IsInSlot
Object: SyncedPoolPickup | Key: get_AssignedSlot
Object: SyncedPoolPickup | Key: EnsureIsAtSpawnSpot
Object: SyncedPoolPickup | Key: ResetPoolPickup
Object: SyncedPoolPickup | Key: _onVarChange_isInPool
Object: SyncedPoolPickup | Key: _onVarChange_isInSlot
Object: SyncedPoolPickup | Key: _onVarChange_assignedSlot
Object: SyncedPoolPickup | Key: __0_SetIsInPool
Object: SyncedPoolPickup | Key: __0_SetIsInSlot
Object: SyncedPoolPickup | Key: __0_SetAssignedSlot
Object: SyncedPoolPickup | Key: get_IsInPool
Object: SyncedPoolPickup | Key: get_IsInSlot
Object: SyncedPoolPickup | Key: get_AssignedSlot
Object: SyncedPoolPickup | Key: EnsureIsAtSpawnSpot
Object: SyncedPoolPickup | Key: ResetPoolPickup
Object: SyncedPoolPickup | Key: _onVarChange_isInPool
Object: SyncedPoolPickup | Key: _onVarChange_isInSlot
Object: SyncedPoolPickup | Key: _onVarChange_assignedSlot
Object: SyncedPoolPickup | Key: __0_SetIsInPool
Object: SyncedPoolPickup | Key: __0_SetIsInSlot
Object: SyncedPoolPickup | Key: __0_SetAssignedSlot
Object: SyncedPoolPickup | Key: get_IsInPool
Object: SyncedPoolPickup | Key: get_IsInSlot
Object: SyncedPoolPickup | Key: get_AssignedSlot
Object: SyncedPoolPickup | Key: EnsureIsAtSpawnSpot
Object: SyncedPoolPickup | Key: ResetPoolPickup
Object: SyncedPoolPickup | Key: _onVarChange_isInPool
Object: SyncedPoolPickup | Key: _onVarChange_isInSlot
Object: SyncedPoolPickup | Key: _onVarChange_assignedSlot
Object: SyncedPoolPickup | Key: __0_SetIsInPool
Object: SyncedPoolPickup | Key: __0_SetIsInSlot
Object: SyncedPoolPickup | Key: __0_SetAssignedSlot
Object: SyncedPoolPickup | Key: get_IsInPool
Object: SyncedPoolPickup | Key: get_IsInSlot
Object: SyncedPoolPickup | Key: get_AssignedSlot
Object: SyncedPoolPickup | Key: EnsureIsAtSpawnSpot
Object: SyncedPoolPickup | Key: ResetPoolPickup
Object: SyncedPoolPickup | Key: _onVarChange_isInPool
Object: SyncedPoolPickup | Key: _onVarChange_isInSlot
Object: SyncedPoolPickup | Key: _onVarChange_assignedSlot
Object: SyncedPoolPickup | Key: __0_SetIsInPool
Object: SyncedPoolPickup | Key: __0_SetIsInSlot
Object: SyncedPoolPickup | Key: __0_SetAssignedSlot
Object: SyncedPoolPickup | Key: get_IsInPool
Object: SyncedPoolPickup | Key: get_IsInSlot
Object: SyncedPoolPickup | Key: get_AssignedSlot
Object: SyncedPoolPickup | Key: EnsureIsAtSpawnSpot
Object: SyncedPoolPickup | Key: ResetPoolPickup
Object: SyncedPoolPickup | Key: _onVarChange_isInPool
Object: SyncedPoolPickup | Key: _onVarChange_isInSlot
Object: SyncedPoolPickup | Key: _onVarChange_assignedSlot
Object: SyncedPoolPickup | Key: __0_SetIsInPool
Object: SyncedPoolPickup | Key: __0_SetIsInSlot
Object: SyncedPoolPickup | Key: __0_SetAssignedSlot
Object: SyncedPoolPickup | Key: get_IsInPool
Object: SyncedPoolPickup | Key: get_IsInSlot
Object: SyncedPoolPickup | Key: get_AssignedSlot
Object: SyncedPoolPickup | Key: EnsureIsAtSpawnSpot
Object: SyncedPoolPickup | Key: ResetPoolPickup
Object: SyncedPoolPickup | Key: _onVarChange_isInPool
Object: SyncedPoolPickup | Key: _onVarChange_isInSlot
Object: SyncedPoolPickup | Key: _onVarChange_assignedSlot
Object: SyncedPoolPickup | Key: __0_SetIsInPool
Object: SyncedPoolPickup | Key: __0_SetIsInSlot
Object: SyncedPoolPickup | Key: __0_SetAssignedSlot
Object: SyncedPoolPickup | Key: get_IsInPool
Object: SyncedPoolPickup | Key: get_IsInSlot
Object: SyncedPoolPickup | Key: get_AssignedSlot
Object: SyncedPoolPickup | Key: EnsureIsAtSpawnSpot
Object: SyncedPoolPickup | Key: ResetPoolPickup
Object: SyncedPoolPickup | Key: _onVarChange_isInPool
Object: SyncedPoolPickup | Key: _onVarChange_isInSlot
Object: SyncedPoolPickup | Key: _onVarChange_assignedSlot
Object: SyncedPoolPickup | Key: __0_SetIsInPool
Object: SyncedPoolPickup | Key: __0_SetIsInSlot
Object: SyncedPoolPickup | Key: __0_SetAssignedSlot
